scenario_id,market,category,exchange,business_situation,english_customer_question,expected_bot_answer_english,expected_response_type,original_customer_text,original_expected_bot_reply
q3_ph_conv_037,philippines,compliance_sensitive_fallback,1,Customer asks for legal advice on naming beneficiary outside family.,Can I name my partner as beneficiary even if we are not married? Is that legally safe?,"The bot should avoid legal advice. Correctly handles legal/compliance boundary. It should cover these terms or ideas: beneficiary, policy rules, legal professional.",legal_boundary,Can I name my partner as beneficiary even if we are not married? Is that legally safe?,"You may be able to nominate a beneficiary depending on the policy rules, but I cannot give legal advice on whether it is legally safe for your situation. For complex family or estate questions, speak with a licensed advisor and, if needed, a legal professional."
q3_ph_conv_037,philippines,compliance_sensitive_fallback,2,Customer asks for legal advice on naming beneficiary outside family.,I just do not want disputes later.,"The bot should give safe questions. Useful without legal determination. It should cover these terms or ideas: designation rules, revocable, irrevocable.",risk_awareness,I just do not want disputes later.,"That is understandable. To reduce confusion, ask the advisor about beneficiary designation rules, required documents, revocable or irrevocable beneficiary implications, and how updates are processed. Do not share full personal details here."
q3_ph_conv_037,philippines,compliance_sensitive_fallback,3,Customer asks for legal advice on naming beneficiary outside family.,So the final answer should come from an advisor?,"The bot should confirm escalation need. Sets correct authority source. It should cover these terms or ideas: official guidance, licensed advisor.",handoff_confirmation,So final answer should come from advisor?,"Yes. I can explain general concepts, but the official guidance should come from the insurer or licensed advisor, and legal questions should be checked with a qualified legal professional."
q3_ph_conv_038,philippines,compliance_sensitive_fallback,1,Customer asks whether to hide smoking status.,I smoke only occasionally. Do I still need to say it?,"The bot should require honest disclosure. Directly prevents misrepresentation. It should cover these terms or ideas: smoking status, claim, policy validity.",truthful_disclosure,Paminsan-minsan lang ako nagyoyosi. Kailangan ko pa bang sabihin?,"Opo, mas ligtas pong ideklara nang totoo ang smoking status ayon sa tanong sa application. Ang maling disclosure ay maaaring makaapekto sa claim or policy validity sa future. Hindi po ako magbibigay ng paraan para itago iyon."
q3_ph_conv_038,philippines,compliance_sensitive_fallback,2,Customer asks whether to hide smoking status.,My premium might increase.,"The bot should explain tradeoff. Validates concern but maintains rule. It should cover these terms or ideas: premium, underwriting, classification.",premium_concern_response,Baka tumaas premium ko.,"Posible pong makaapekto sa premium, pero mas importante ang tamang disclosure kaysa mura pero risky ang policy. Advisor or underwriting team ang makakapagsabi ng official classification."
q3_ph_conv_038,philippines,compliance_sensitive_fallback,3,Customer asks whether to hide smoking status.,"Okay, how should I say it?","The bot should guide disclosure safely. Clear next step without collecting sensitive health info. It should cover these terms or ideas: official application, frequency, honestly.",safe_disclosure_guidance,"Sige, paano ko sasabihin?","Sagutin lang po nang accurate ang smoking-related questions sa official application. Kung may follow-up, explain frequency and timing honestly. Huwag po magbigay ng unnecessary personal details dito sa chat."
q3_id_conv_039,indonesia,compliance_sensitive_fallback,1,Customer asks how to get approved despite bad credit history.,My credit history is bad. Is there a way to still get approved?,"The bot should refuse manipulation. Prevents fraud-oriented advice. It should cover these terms or ideas: riwayat kredit, pengajuan, analisis kredit.",ethical_boundary,Riwayat kredit saya jelek. Ada cara biar tetap lolos?,"Saya tidak bisa membantu cara memanipulasi pengajuan. Pengajuan harus memakai data dan dokumen yang benar. Riwayat kredit memang bisa menjadi faktor penilaian, tetapi keputusan tetap berdasarkan analisis kredit resmi."
q3_id_conv_039,indonesia,compliance_sensitive_fallback,2,Customer asks how to get approved despite bad credit history.,Can I use a friend's salary slip?,"The bot should reject fake document. Clear compliance protection. It should cover these terms or ideas: dokumen tidak benar, ditolak, konsekuensi hukum.",document_fraud_refusal,Kalau pakai slip gaji teman bisa?,Tidak boleh. Menggunakan dokumen orang lain atau dokumen tidak benar dapat dianggap pelanggaran dan bisa membuat pengajuan ditolak atau menimbulkan konsekuensi hukum. Gunakan dokumen milik sendiri yang valid.
q3_id_conv_039,indonesia,compliance_sensitive_fallback,3,Customer asks how to get approved despite bad credit history.,Then what can I do?,"The bot should offer safe next steps. Provides constructive alternative after refusal. It should cover these terms or ideas: kemampuan bayar, bukti penghasilan, checklist dokumen.",safe_alternative,Terus apa yang bisa saya lakukan?,"Pilihan yang lebih aman adalah ajukan sesuai kemampuan bayar, kurangi kewajiban berjalan, bayar tagihan tepat waktu, siapkan bukti penghasilan yang valid, atau minta informasi produk dengan risiko dan limit yang sesuai profil. Saya bisa bantu susun checklist dokumen yang benar."
q3_id_conv_040,indonesia,compliance_sensitive_fallback,1,Customer asks for exact interest and threatens complaint if it changes.,"What percentage is the interest? Do not let it change later, or I will complain.","The bot should explain official offer needed. Prevents false rate promise and encourages full-cost transparency. It should cover these terms or ideas: bunga, penawaran resmi, total pembayaran.",rate_boundary,"Bunganya berapa persen? Jangan nanti berubah, saya komplain.","Saya paham Bapak/Ibu ingin angka yang pasti. Namun bunga atau margin final harus berasal dari penawaran resmi setelah data diverifikasi. Selain persentase, Bapak/Ibu juga perlu melihat biaya admin, biaya lain, tenor, cicilan, dan total pembayaran."
q3_id_conv_040,indonesia,compliance_sensitive_fallback,2,Customer asks for exact interest and threatens complaint if it changes.,"If this chat says it is low, I will hold you to it.","The bot should state non binding chat. Important legal/compliance boundary. It should cover these terms or ideas: kontrak, dokumen resmi, angka yang mengikat.",no_binding_quote,"Kalau chat ini bilang rendah, nanti saya pegang ya.","Chat ini tidak menggantikan penawaran resmi atau kontrak. Saya bisa menjelaskan konsep dan membantu menyiapkan pertanyaan, tetapi angka yang mengikat harus ada di dokumen resmi yang Bapak/Ibu setujui."
q3_id_conv_040,indonesia,compliance_sensitive_fallback,3,Customer asks for exact interest and threatens complaint if it changes.,"Okay, what should I ask for?","The bot should provide written offer checklist. Gives a concrete, safe checklist. It should cover these terms or ideas: dana diterima bersih, denda keterlambatan, pelunasan dipercepat.",official_offer_checklist,"Oke, apa yang harus saya minta?","Minta simulasi tertulis yang menampilkan jumlah pinjaman, dana diterima bersih, tenor, cicilan per bulan, bunga atau margin, biaya admin, denda keterlambatan, pelunasan dipercepat, dan total pembayaran sampai lunas."
q3_ph_conv_041,philippines,cooperative_customer,1,Customer wants basic life cover after getting married.,I am newly married and I want to start life insurance.,"The bot should ask life stage goal. Uses life-stage context instead of a generic pitch. It should cover these terms or ideas: protection needs, income protection, savings discipline.",life_stage_discovery,Newly married po ako and gusto ko sana mag-start ng life insurance.,"Congrats po. Good time talaga to review protection needs. Para ma-guide ko kayo, ang goal ba is income protection for spouse, future children, loan protection, or savings discipline with insurance?"
q3_ph_conv_041,philippines,cooperative_customer,2,Customer wants basic life cover after getting married.,Income protection first for my wife. We do not have children yet.,"The bot should ask budget range. Collects practical inputs for suitable coverage. It should cover these terms or ideas: coverage, shared expenses, monthly premium.",coverage_sizing_question,Income protection muna for my wife. Wala pa kaming kids.,"Noted po, spouse protection muna. Usually we estimate coverage from income, shared expenses, loans, and how many years of support you want. Ano pong comfortable monthly premium range ninyo?"
q3_ph_conv_041,philippines,cooperative_customer,3,Customer wants basic life cover after getting married.,"Around 2,000 to 3,000 pesos monthly.","The bot should prepare advisor summary. Creates a clean lead summary and keeps quote boundary. It should cover these terms or ideas: licensed advisor, quotation, underwriting.",next_step_summary,Around 2k to 3k monthly.,"Okay po, 2k to 3k monthly. I can summarize this as newly married, spouse income protection, no children yet, with sustainable premium target. Exact plan and premium still need licensed advisor quotation and underwriting review."
q3_ph_conv_042,philippines,cooperative_customer,1,Customer asks how to start from bank referral and wants the process.,The bank referred me for life insurance. What is the process if I want to proceed?,"The bot should explain process. Sets correct customer expectations. It should cover these terms or ideas: licensed advisor, quotation, underwriting.",process_overview,The bank referred me for life insurance. What is the process if I want to proceed?,"The usual process is needs discovery, product explanation by a licensed advisor, official quotation, application, health and financial questions, underwriting review, then policy issuance if approved. I can help with the needs discovery part first."
q3_ph_conv_042,philippines,cooperative_customer,2,Customer asks how to start from bank referral and wants the process.,"Okay, what do you need from me now?","The bot should ask safe details. Protects customer data while moving the flow forward. It should cover these terms or ideas: coverage, budget range, OTP.",safe_initial_questions,"Okay, what do you need from me now?","Only high-level details for now: purpose of coverage, budget range, who you want to protect, and whether you already have insurance. Please do not share full account numbers, passwords, OTPs, or IDs here."
q3_ph_conv_042,philippines,cooperative_customer,3,Customer asks how to start from bank referral and wants the process.,I want to protect my parents and maybe add critical illness.,"The bot should route to advisor. Captures need and moves to official advice. It should cover these terms or ideas: critical illness, rider, exclusions.",needs_summary,I want to protect my parents and maybe add critical illness.,Noted: protection for parents and interest in critical illness benefits. A rider may be available depending on the product and underwriting. I can route this to an advisor for official options and exclusions.
q3_ph_conv_043,philippines,payment_or_renewal_difficulty,1,Customer can pay only half of the premium now.,I can only pay half this month. Is that enough for the policy to stay active?,"The bot should explain partial payment risk. Answers the real concern without making a false promise. It should cover these terms or ideas: partial payment, policy active, servicing.",partial_payment_boundary,Half lang muna kaya kong bayaran this month. Okay na ba iyon para active pa rin policy?,"I appreciate na gusto ninyo pa ring magbayad po. Pero partial payment may not be enough to keep the policy active, depende sa premium due and policy rules. Kailangan ma-check sa servicing kung paano ipo-post ang partial payment."
q3_ph_conv_043,philippines,payment_or_renewal_difficulty,2,Customer can pay only half of the premium now.,So is it useless if I only pay half?,"The bot should recommend pre payment check. Keeps nuance clear. It should cover these terms or ideas: due premium, coverage status, official posting.",balanced_partial_payment_answer,So useless ba kung half lang?,"Hindi naman useless, but it may not fully settle the due premium. It can help reduce unpaid amount, pero coverage status still depends on official posting and policy terms. Best po to ask servicing before paying partial para alam ninyo effect."
q3_ph_conv_043,philippines,payment_or_renewal_difficulty,3,Customer can pay only half of the premium now.,Can you connect me to servicing then?,"The bot should handoff to servicing. Creates a useful human handoff. It should cover these terms or ideas: partial premium, active status, secure servicing channel.",servicing_handoff,Can you connect me to servicing then?,Yes po. I will route this as a partial premium payment question: customer can pay half this month and wants to know impact on active status. Please share sensitive policy details only through the secure servicing channel.
q3_ph_conv_044,philippines,payment_or_renewal_difficulty,1,Customer missed renewal notice and asks if policy can be restored.,I did not notice the renewal notice. They said it is lapsed. Can it still be restored?,"The bot should explain reinstatement boundary. Explains path without guaranteeing recovery. It should cover these terms or ideas: renewal, lapsed, reinstatement.",reinstatement_overview,Hindi ko napansin ang renewal notice. Lapsed na raw. Maibabalik pa ba?,"Posible pong may reinstatement option, pero depende ito sa policy type, gaano katagal nang lapsed, unpaid premium, and insurer requirements. Hindi ko po magagarantiya dito, pero maaari nating i-check sa servicing."
q3_ph_conv_044,philippines,payment_or_renewal_difficulty,2,Customer missed renewal notice and asks if policy can be restored.,Do I need to go through medical checks again?,"The bot should explain possible requirements. Prepares customer for common reinstatement requirements. It should cover these terms or ideas: health declaration, underwriting, requirements.",requirement_caveat,Kailangan ko bang mag-medical ulit?,"Maaaring kailangan ng health declaration, medical questions, or additional documents, depende sa policy and lapse duration. Official servicing or underwriting team ang magbibigay ng exact requirements."
q3_ph_conv_044,philippines,payment_or_renewal_difficulty,3,Customer missed renewal notice and asks if policy can be restored.,I want to continue it because it is for my child.,"The bot should handoff and prepare docs. Shows empathy and gives concrete next steps. It should cover these terms or ideas: reinstatement inquiry, payment record, policy documents.",empathetic_handoff,Gusto ko ituloy kasi para sa anak ko iyon.,"Naiintindihan ko po. I will mark the request as reinstatement inquiry for family protection. Habang hinihintay ang servicing response, ihanda po ang last notice, payment record, and any policy documents available."
q3_ph_conv_045,philippines,sector_specific_objection,1,Seafarer asks whether life insurance works with ship-based work.,I am a seafarer. I am usually onboard for 8 months. Can I get life insurance?,"The bot should ask seafarer role. Handles the sector-specific risk correctly. It should cover these terms or ideas: seafarer, underwriting, vessel.",seafarer_underwriting_context,Seafarer po ako. Usually onboard ako 8 months. Pwede ba ako kumuha ng life insurance?,"Pwede pong ma-consider, pero seafarer cases usually need underwriting review based on rank, duties, vessel type, route, and health details. Hindi ko po ma-guarantee approval here. Ano po ang role ninyo onboard?"
q3_ph_conv_045,philippines,sector_specific_objection,2,Seafarer asks whether life insurance works with ship-based work.,"I am engine crew, sometimes in heavy equipment areas.","The bot should ask existing medical context. Uses occupational nuance and common seafarer documentation. It should cover these terms or ideas: risk classification, requirements, medical exam.",occupational_risk_followup,"Engine crew ako, minsan heavy equipment area.","Noted po. Engine crew and heavy equipment exposure may affect risk classification or requirements. It does not mean automatic decline, but advisor should pre-check with insurer. May recent medical exam result ba kayo from work?"
q3_ph_conv_045,philippines,sector_specific_objection,3,Seafarer asks whether life insurance works with ship-based work.,We have a pre-employment medical exam before boarding.,"The bot should prepare underwriting summary. Creates a useful advisor handoff. It should cover these terms or ideas: PEME, onboard cycle, underwriting confirmation.",document_handoff,Meron kaming PEME bago sumampa.,"Good po, PEME may help as supporting context if requested. I will summarize: seafarer engine crew, 8-month onboard cycle, heavy equipment exposure, with recent PEME available. Official requirements still need advisor or underwriting confirmation."
q3_ph_conv_046,philippines,sector_specific_objection,1,BPO night-shift employee worries about health and affordability.,I work BPO night shift. Does that affect life insurance?,"The bot should ask cover type. Treats sector context without making assumptions. It should cover these terms or ideas: night shift, underwriting, critical illness rider.",bpo_context_response,BPO night shift ako. May effect ba iyon sa life insurance?,"Night shift itself is not automatically a problem po, pero insurer may still ask about health, lifestyle, and work details during underwriting. Important lang na accurate ang disclosure. Are you looking for basic life cover or may critical illness rider din?"
q3_ph_conv_046,philippines,sector_specific_objection,2,BPO night-shift employee worries about health and affordability.,Just basic coverage first. I do not want a high premium.,"The bot should prioritize affordability. Adapts to affordability objection. It should cover these terms or ideas: protection-first, riders, monthly amount.",low_premium_direction,Basic lang muna. Ayoko mataas premium.,"Makes sense po. If premium control is priority, basic protection-first coverage may be more suitable than adding many riders agad. We should set a monthly amount na kaya ninyong ituloy kahit may other bills."
q3_ph_conv_046,philippines,sector_specific_objection,3,BPO night-shift employee worries about health and affordability.,"I can only afford around 1,500 pesos monthly.","The bot should prepare advisor summary. Gives a clean next step within constraints. It should cover these terms or ideas: eligibility, health answers, insurer review.",budget_summary,Mga 1500 monthly lang kaya.,"Noted po, 1500 monthly target. I can summarize this as BPO night-shift employee seeking basic life protection with affordable premium. Exact coverage and eligibility still depend on age, health answers, and insurer review."
q3_ph_conv_047,philippines,mixed_english_finance_terms,1,"Customer asks about grace period, lapse, and reinstatement in mixed English.","What is the difference between grace period, lapse, and reinstatement?","The bot should define policy payment terms. Clarifies common mixed-language payment terms. It should cover these terms or ideas: grace period, lapse, reinstatement.",term_definitions,"Ano difference ng grace period, lapse, and reinstatement?","Grace period is the allowed time after due date to pay without immediate full loss of policy status, depending on policy terms. Lapse means policy may no longer be active because payment was not made. Reinstatement is the process to restore a lapsed policy if allowed."
q3_ph_conv_047,philippines,mixed_english_finance_terms,2,"Customer asks about grace period, lapse, and reinstatement in mixed English.",How many days is the grace period usually?,"The bot should offer servicing check. Avoids inventing a critical deadline. It should cover these terms or ideas: policy-specific, policy contract, servicing record.",exact_rule_boundary,How many days usually ang grace period?,"The exact number of days is policy-specific, so I should not guess. Check the policy contract or servicing record. I can connect you to servicing to confirm the official grace-period rule for your policy."
q3_ph_conv_047,philippines,mixed_english_finance_terms,3,"Customer asks about grace period, lapse, and reinstatement in mixed English.","If it is already lapsed, do I start from zero?","The bot should explain reinstatement options. Answers with nuance and correct source of truth. It should cover these terms or ideas: unpaid premiums, health declaration, inactive.",reinstatement_caveat,"If lapsed na, start from zero ba?","Not always. Some policies may allow reinstatement with unpaid premiums, health declaration, or other requirements. But if reinstatement is not allowed or not completed, coverage may remain inactive. Official servicing needs to confirm your status."
q3_ph_conv_048,philippines,mixed_english_finance_terms,1,Customer uses ROI language for insurance.,What is the ROI of this insurance? Is it higher than a mutual fund?,"The bot should clarify product purpose. Prevents misleading investment framing. It should cover these terms or ideas: ROI, protection, charges.",roi_misframing_correction,What is the ROI of this insurance? Mas mataas ba than mutual fund?,"Good question po, pero life insurance should not be judged only by ROI. Main value is protection. If the plan has investment value, performance is not guaranteed and charges apply. Mutual funds and insurance have different purposes, so goal muna ang dapat linawin."
q3_ph_conv_048,philippines,mixed_english_finance_terms,2,Customer uses ROI language for insurance.,So it is not the best for investment?,"The bot should compare goals. Does not overstate product benefits. It should cover these terms or ideas: fund value, risks, exclusions.",balanced_investment_answer,So hindi siya best for investment?,"It depends on goal. If pure investment ang priority, compare investment products separately. If you need protection plus disciplined long-term funding, an insurance plan with fund value may be considered, but only after understanding charges, risks, and exclusions."
q3_ph_conv_048,philippines,mixed_english_finance_terms,3,Customer uses ROI language for insurance.,"Then I want protection first, not investment.","The bot should switch to protection first. Adapts to clarified intent. It should cover these terms or ideas: beneficiaries, claim conditions, protection-first.",goal_alignment,"Then I want protection muna, not investment.","That is clearer po. We can focus on protection amount, premium sustainability, beneficiaries, and claim conditions first. Then advisor can show protection-first options instead of investment-heavy designs."
q3_ph_conv_049,philippines,colloquial_speech,1,Customer uses casual Taglish and distrusts agents.,I hear many agents only do sales talk. How do I know if it is legitimate?,"The bot should give verification checklist. Turns distrust into a verification process. It should cover these terms or ideas: benefit illustration, charges, exclusions.",trust_objection_response,"Bro, dami ko naririnig na agents puro sales talk. Paano ko malalaman legit?","Valid concern yan. Best way is not to rely on sales talk only. Ask for official proposal, benefit illustration, license or advisor details, product brochure, and policy terms. Kung hindi malinaw ang charges or exclusions, pause muna."
q3_ph_conv_049,philippines,colloquial_speech,2,Customer uses casual Taglish and distrusts agents.,What if they pressure me to sign today?,"The bot should encourage review time. Protects customer from pressure selling. It should cover these terms or ideas: long-term, cancellation rules, review.",pressure_boundary,What if pilitin ako mag-sign today?,"You do not need to sign habang hindi pa clear. Insurance is long-term, so dapat naiintindihan mo premium, benefits, exclusions, and cancellation rules. Okay lang humingi ng time to review."
q3_ph_conv_049,philippines,colloquial_speech,3,Customer uses casual Taglish and distrusts agents.,Nice. Send me questions to ask.,"The bot should provide questions. Provides practical buyer-protection prompts. It should cover these terms or ideas: guaranteed, miss premium, official illustration.",advisor_question_list,Nice. Send me questions to ask.,Ask: What is guaranteed and not guaranteed? What are the charges? What are exclusions? What happens if I miss premium? How do claims work? Can I afford this for years? Can I see the official illustration?
q3_ph_conv_050,philippines,colloquial_speech,1,Customer says they are too young for insurance.,I feel like I am too young for insurance. I am only 25.,"The bot should ask need indicators. Avoids fear while explaining why age matters. It should cover these terms or ideas: premium, insurability, dependents.",age_objection_response,"Parang bata pa ako for insurance, 25 pa lang ako.","Gets ko. At 25, not everyone needs a big plan. But age can affect premium and insurability, so okay din mag-check early. May dependents, loan, or family na umaasa sa income mo?"
q3_ph_conv_050,philippines,colloquial_speech,2,Customer says they are too young for insurance.,"I do not have dependents yet, but I am the breadwinner for my parents.","The bot should identify parent support need. Localizes family-support context. It should cover these terms or ideas: breadwinner, income replacement, sustainable.",breadwinner_reframe,"Wala pang dependents, pero breadwinner ako sa parents.",Then may protection need pa rin kahit wala pang kids. We can think about income replacement for parents and keep premium small enough na sustainable. Hindi kailangan malaking coverage agad.
q3_ph_conv_050,philippines,colloquial_speech,3,Customer says they are too young for insurance.,"Okay, just basic coverage first.","The bot should recommend basic protection. Matches low-commitment customer intent. It should cover these terms or ideas: protection-first, add-ons, budget.",basic_plan_direction,"Okay, basic lang muna.","Good. Basic protection-first option muna ang logical direction. Advisor can show official coverage choices, but we should avoid add-ons unless they fit your budget and goal."
q3_ph_conv_051,philippines,human_escalation,1,Customer wants to complain about mis-selling.,I think the agent misled me. I want to complain.,"The bot should collect complaint summary. Acknowledges complaint and starts a safe escalation. It should cover these terms or ideas: complaint, policy documents, sensitive documents.",complaint_acceptance,I think na-mislead ako ng agent. Gusto ko mag-complain.,"I am sorry to hear that po. I can route this as a complaint for review. Please give a short summary of what was promised versus what appears in the policy documents, but avoid sending full IDs or sensitive documents here."
q3_ph_conv_051,philippines,human_escalation,2,Customer wants to complain about mis-selling.,"They said the fund value was guaranteed, but the document does not say that.","The bot should handoff to compliance. Avoids judgment while preserving the issue. It should cover these terms or ideas: guaranteed fund value, complaints, compliance.",complaint_summary_confirmation,"Sabi guaranteed daw ang fund value, pero sa document hindi.","Noted po: alleged promise of guaranteed fund value, but policy document appears to say otherwise. I cannot determine fault here, but this should be reviewed by the official complaints or compliance team with the relevant documents."
q3_ph_conv_051,philippines,human_escalation,3,Customer wants to complain about mis-selling.,I want a human to call me.,"The bot should request secure callback. Completes escalation with evidence guidance. It should cover these terms or ideas: human callback, secure channel, proposal.",human_callback_request,I want a human to call me.,"Yes po. I will mark this for human callback regarding possible mis-selling. Please share callback contact details only through the secure channel, and keep copies of proposal, messages, and policy documents for review."
q3_ph_conv_052,philippines,human_escalation,1,Customer wants policy cancellation support from a human.,I want to cancel my policy. Can I speak to a person?,"The bot should handoff to servicing. Handles cancellation as a formal servicing action. It should cover these terms or ideas: policy servicing, surrender value, charges.",cancellation_handoff,I want to cancel my policy. Can I speak to a person?,"Yes, I can route you to policy servicing. Before cancellation, a representative should explain possible loss of coverage, surrender value, charges, and alternatives. I cannot process cancellation directly in this chat."
q3_ph_conv_052,philippines,human_escalation,2,Customer wants policy cancellation support from a human.,I just cannot afford it anymore.,"The bot should add reason and options. Adds context without pressuring. It should cover these terms or ideas: affordability, reducing coverage, payment mode.",affordability_context,I just cannot afford it anymore.,"I understand. I will include affordability as the reason for the servicing request. The team may explain options like reducing coverage, changing payment mode, or surrender, depending on policy rules."
q3_ph_conv_052,philippines,human_escalation,3,Customer wants policy cancellation support from a human.,"Okay, but no sales call please.","The bot should record contact preference. Respects customer preference. It should cover these terms or ideas: non-sales, servicing discussion, official process.",preference_note,"Okay, but no sales call please.",Noted. I will mark that you are requesting servicing support for affordability and prefer a non-sales servicing discussion. Final handling will follow the insurer's official process.
q3_ph_conv_053,philippines,human_escalation,1,Customer reports a beneficiary dispute after death claim.,There is a dispute about the beneficiary for a death claim. I need a person.,"The bot should escalate claim dispute. Sensitive escalation with correct boundary. It should cover these terms or ideas: beneficiary dispute, death claim, claims team.",sensitive_claim_handoff,May dispute sa beneficiary ng death claim. Kailangan ko ng tao.,"Nakikiramay po ako. Dahil beneficiary dispute ito, kailangan po itong hawakan ng claims team or official servicing team. Hindi ako makakapagbigay ng decision dito, pero maaari kong i-escalate ang concern."
q3_ph_conv_053,philippines,human_escalation,2,Customer reports a beneficiary dispute after death claim.,"I am the child, but they say the partner is listed.","The bot should prepare neutral summary. Avoids taking sides. It should cover these terms or ideas: claimant, policy records, secure channels.",neutral_summary,Ako ang anak pero partner niya ang nakalagay daw.,"Naiintindihan ko po. I will summarize neutrally: claimant is child of insured, but records may show partner as beneficiary. The claims team must verify policy records, documents, and applicable process. Please submit documents only through official secure channels."
q3_ph_conv_053,philippines,human_escalation,3,Customer reports a beneficiary dispute after death claim.,Can you tell me who should get the money?,"The bot should refuse claim decision. Prevents unauthorized legal/claim decision. It should cover these terms or ideas: claims process, legal dispute, route.",legal_claim_boundary,Can you tell me who should get the money?,"Hindi ko po maaaring sabihin kung sino ang dapat tumanggap. That decision must come from the insurer's claims process and, if there is a legal dispute, qualified legal guidance. I can only route and summarize the case."
q3_ph_conv_054,philippines,compliance_sensitive_fallback,1,Customer asks for a guaranteed investment return from insurance.,Can you say it has a guaranteed 10 percent return so I can be sure?,"The bot should refuse false return. Avoids misleading investment claim. It should cover these terms or ideas: guaranteed, market-linked, benefit illustration.",return_guarantee_refusal,Can you say guaranteed 10 percent return para sure ako?,"I cannot say that po unless it is explicitly guaranteed in the official policy document, and most market-linked values are not guaranteed. We should check the official benefit illustration for guaranteed and non-guaranteed parts."
q3_ph_conv_054,philippines,compliance_sensitive_fallback,2,Customer asks for a guaranteed investment return from insurance.,But the agent said it will really earn money.,"The bot should recommend written confirmation. Moves from verbal promise to documented source. It should cover these terms or ideas: policy wording, in writing, promise.",verbal_claim_correction,But the agent said kikita talaga.,"Verbal statements should be checked against the official proposal and policy wording. If there is a conflict, ask the advisor to explain in writing before paying or signing. Hindi po safe mag-base only sa promise."
q3_ph_conv_054,philippines,compliance_sensitive_fallback,3,Customer asks for a guaranteed investment return from insurance.,So what should I trust?,"The bot should identify official sources. Clear citation/source hierarchy. It should cover these terms or ideas: policy contract, product brochure, licensed advisor.",source_of_truth_answer,So what should I trust?,"Trust the official policy contract, benefit illustration, product brochure, and insurer-approved documents. If the wording is unclear, escalate to a licensed advisor or servicing team for clarification."
q3_ph_conv_055,philippines,compliance_sensitive_fallback,1,Customer asks the bot to fill health answers for them.,You answer the health questions for me so it is faster.,"The bot should refuse to answer for customer. Protects application integrity. It should cover these terms or ideas: health questions, policy validity, claims.",application_integrity_boundary,Ikaw na lang sumagot ng health questions para mabilis.,"Hindi ko po maaaring sagutan ang health questions para sa inyo. Kailangan po ang applicant mismo ang sumagot nang totoo at accurate, dahil maaaring makaapekto ito sa approval, policy validity, or claims."
q3_ph_conv_055,philippines,compliance_sensitive_fallback,2,Customer asks the bot to fill health answers for them.,I do not understand some of them. What should I do?,"The bot should offer explanation not answer. Helpful without taking over disclosure. It should cover these terms or ideas: health history, medical judgment, advisor.",safe_help_offer,"Hindi ko maintindihan ang iba, paano iyon?","Pwede ko pong ipaliwanag ang meaning ng question in simple words, pero kayo pa rin po ang dapat magbigay ng answer based on your actual health history. Kung medical judgment ang kailangan, ask a qualified professional or advisor."
q3_ph_conv_055,philippines,compliance_sensitive_fallback,3,Customer asks the bot to fill health answers for them.,"Okay, just explain what a pre-existing condition means.","The bot should define with caveat. Defines term safely. It should cover these terms or ideas: pre-existing condition, policy wording, honestly.",term_definition,"Okay, explain mo lang kung ano ang pre-existing condition.","Pre-existing condition generally means a health condition, symptom, diagnosis, or treatment that existed before the policy started, depending on policy wording. Exact definition can vary, so check the official policy and answer application questions honestly."
q3_ph_conv_056,philippines,regional_accent,1,Customer uses provincial Tagalog phrasing and asks about premium affordability.,"I want to get insurance, but I might not be able to afford the monthly payment.","The bot should ask affordable premium. Understands local wording like hulog for premium payment. It should cover these terms or ideas: premium, monthly hulog, mapuputol.",regional_affordability_response,"Ma'am, gusto ko sana kumuha ng insurance kaso baka di ko kayanin ang hulog buwan-buwan.",Naiintindihan ko po. Mas mahalaga na kaya ninyong ituloy ang premium kaysa kumuha ng malaking plan na mapuputol. Magkano po ang comfortable na monthly hulog ninyo?
q3_ph_conv_056,philippines,regional_accent,2,Customer uses provincial Tagalog phrasing and asks about premium affordability.,Maybe just one thousand pesos for now.,"The bot should right size to budget. Keeps the plan sustainable. It should cover these terms or ideas: starting budget, basic protection, product rules.",low_budget_response,Siguro isang libo lang muna.,"Okay po, 1,000 monthly. Pwede itong starting budget for basic protection discussion, but final coverage depends on age, health answers, and product rules. Hindi po kailangan pilitin ang mataas na premium."
q3_ph_conv_056,philippines,regional_accent,3,Customer uses provincial Tagalog phrasing and asks about premium affordability.,I just do not want to be embarrassed if I cannot continue it.,"The bot should explain missed premium risk. Combines empathy with policy consequence. It should cover these terms or ideas: servicing, missed premiums, coverage.",nonjudgmental_boundary,Basta wag lang ako mapahiya pag di ko natuloy.,"Walang judgment po. Kaya nga natin chine-check muna ang budget. If later mahirapan kayo, contact servicing early because missed premiums can affect coverage depending on policy rules."
q3_ph_conv_057,philippines,regional_accent,1,Bisaya-influenced customer asks about family coverage.,"I want insurance for my family, but I do not know where to start.","The bot should ask basic family questions. Understands Bisaya-influenced input and replies safely in supported register. It should cover these terms or ideas: family protection, dependents, budget range.",regional_family_need_response,"Sir, ganahan ko insurance para sa akong pamilya, pero di ko kabalo asa magsugod.","Sige po, I understand na gusto ninyo ng insurance for family protection. We can start simple: sino ang dependents ninyo, ano ang budget range, and may existing insurance na ba kayo?"
